MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,X1stFlrSF,X2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,X3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
70,4,69.3057953144266,9650,2,1,1,2,1,1,1,7,3,3,1,6,6,3,1923,1950,4,2,14,11,3,0,4,5,1,4,4,4,6,0,6,0,784,784,2,5,2,5,819,784,0,1603,0,0,1,0,4,1,4,7,7,1,3,2,1980,3,2,599,5,5,3,0,217,0,0,0,0,1,3,3,0,6,2008,9,5,NA
50,4,69.3057953144266,11700,2,1,1,2,1,5,2,7,3,3,1,1,5,6,1937,1995,2,2,15,16,3,0,4,5,2,4,4,4,2,606,6,0,336,942,2,1,2,5,1265,673,0,1938,0,0,2,0,4,1,3,7,4,1,3,6,1937,3,1,240,5,5,3,0,40,0,0,0,0,1,3,3,0,7,2008,9,5,NA
50,4,69.3057953144266,9260,2,1,1,2,1,5,1,7,2,3,1,1,5,4,1938,1950,2,2,14,15,3,0,4,5,1,4,4,4,6,0,6,0,884,884,2,5,2,2,932,442,0,1374,0,0,1,0,3,1,4,6,7,0,3,6,1938,3,1,225,5,5,3,64,0,0,0,100,0,1,3,3,0,3,2008,9,5,NA
20,4,79,7801,2,1,1,4,1,1,1,7,2,3,1,3,6,5,1951,1951,4,2,15,11,2,88,4,2,3,4,4,4,5,500,6,0,591,1091,2,2,1,1,1091,0,0,1091,0,1,1,0,2,1,4,5,7,1,5,2,1951,1,1,344,5,5,3,66,105,0,0,221,0,1,3,3,0,5,2008,9,5,NA
70,4,100,9670,2,1,1,2,1,5,2,7,3,3,1,6,8,6,1935,1950,2,2,4,13,4,40,4,5,3,4,1,4,4,210,6,0,398,608,2,5,2,5,983,890,0,1873,0,0,1,1,4,1,4,9,7,2,3,6,1935,1,2,786,2,5,3,0,0,207,0,0,0,1,3,3,0,6,2008,9,3,NA
50,4,70,12392,2,1,4,1,1,5,1,7,3,3,1,1,7,9,1950,2000,2,2,13,14,3,0,4,3,2,4,2,4,3,435,6,0,397,832,2,1,2,5,1218,943,0,2161,1,0,2,1,3,1,3,8,7,2,5,2,1994,1,2,506,5,5,3,0,96,0,0,0,0,1,3,3,0,4,2008,9,5,NA
20,4,56,26073,2,1,1,4,1,2,1,7,3,3,1,3,5,5,1956,1956,2,2,4,9,3,0,4,5,3,4,4,4,5,1116,6,0,782,1898,2,1,2,1,1898,0,0,1898,0,0,2,1,3,1,4,7,7,2,5,2,1956,3,2,484,5,5,3,0,51,224,0,0,0,1,3,3,0,4,2008,9,5,NA
160,5,24,1879,2,1,4,4,1,2,1,2,3,3,4,6,6,6,1980,1980,2,2,9,9,3,0,4,5,2,3,4,4,3,366,6,0,150,516,2,5,2,5,516,516,0,1032,0,0,1,0,2,1,4,5,7,1,5,6,1980,3,2,462,5,5,3,213,0,0,0,0,0,1,1,3,0,12,2008,9,5,NA
30,5,50,7000,2,1,4,4,1,5,1,10,3,3,1,3,6,8,1926,1998,2,2,13,14,3,0,4,3,1,4,4,4,5,299,3,40,555,894,2,5,2,5,919,0,0,919,1,0,1,0,2,1,4,5,7,0,3,6,1926,3,1,195,5,5,2,0,0,116,0,0,0,1,3,3,0,7,2008,9,5,NA
50,5,60,6000,2,1,4,4,1,5,1,10,3,3,1,1,6,8,1940,2006,2,2,13,14,3,0,4,5,2,2,4,4,6,0,6,0,720,720,2,3,2,5,760,330,0,1090,0,0,1,0,3,1,4,5,7,0,3,6,1940,3,1,240,5,5,3,0,0,0,0,0,0,1,3,3,0,7,2008,9,5,NA
50,5,58,8155,2,1,4,4,1,5,1,10,3,3,1,1,5,7,1930,1950,2,2,14,15,3,0,4,5,2,3,4,4,6,0,6,0,780,780,2,3,2,1,780,420,0,1200,0,0,1,0,4,1,4,7,7,0,3,2,1978.1134057971,3,0,0,5,5,3,0,0,96,0,0,0,1,3,3,0,7,2008,9,5,NA
80,5,75,6000,2,1,4,4,1,5,1,10,3,3,1,8,5,5,1967,1967,4,2,7,11,3,0,2,5,2,3,4,3,5,257,6,0,367,624,2,1,2,5,1092,564,0,1656,0,0,1,1,3,1,4,7,5,1,4,2,1967,3,1,288,5,5,3,0,180,0,0,100,0,1,3,3,0,7,2008,9,5,NA
30,5,60,7392,2,1,4,4,1,5,1,10,3,3,1,3,5,7,1930,1995,2,2,14,15,3,0,4,5,1,4,4,4,6,0,6,0,520,520,2,5,2,1,912,0,0,912,0,0,1,0,2,1,4,5,7,0,3,6,1934,2,1,360,5,5,3,0,90,0,0,0,0,1,3,3,0,5,2008,9,5,NA
50,5,75,9000,2,1,4,4,1,5,1,10,3,3,1,1,5,5,1958,1958,2,2,15,16,2,162,4,5,2,4,4,4,1,330,6,0,821,1151,2,3,2,1,1151,804,0,1955,0,0,2,0,4,1,4,7,7,0,3,2,1958,1,1,356,5,5,3,0,0,0,0,0,0,1,3,3,0,1,2008,9,5,NA
20,4,80,14584,2,1,4,3,1,5,2,10,3,3,1,3,1,5,1952,1952,2,2,1,14,3,0,2,4,4,4,4,4,6,0,6,0,0,0,6,4,1,1,733,0,0,733,0,0,1,0,2,1,2,4,7,0,3,2,1952,3,2,487,2,4,1,0,0,0,0,0,0,1,3,3,0,2,2008,9,1,NA
70,1,60,5280,2,1,4,4,1,1,1,10,2,3,1,6,4,7,1895,1950,2,2,14,15,3,0,4,5,5,4,1,4,6,0,6,0,173,173,2,1,1,5,825,536,0,1361,0,0,1,0,2,1,4,6,7,0,3,6,1895,3,1,185,2,5,3,0,123,0,0,0,0,1,3,3,0,7,2008,9,5,NA
50,1,52,5150,2,1,4,4,1,1,1,10,2,3,1,1,4,7,1910,2000,2,2,10,11,3,0,4,5,3,4,4,4,6,0,6,0,356,356,2,5,1,1,671,378,0,1049,0,0,1,0,2,1,4,5,7,0,3,6,1910,3,1,195,4,2,1,0,0,0,0,0,0,1,3,3,0,5,2008,9,5,NA
70,1,60,9000,1,1,4,1,1,5,1,10,3,3,1,6,4,6,1920,1950,2,2,9,9,3,0,4,5,5,2,1,3,6,0,6,0,592,592,2,1,2,5,432,432,0,864,0,0,1,1,3,1,2,5,4,0,3,6,1920,3,1,216,2,2,1,0,30,160,0,0,0,1,3,3,0,6,2008,9,5,NA
120,5,44,3843,2,1,1,2,1,5,2,7,3,3,5,3,8,5,2007,2008,4,2,6,6,4,186,1,5,3,1,4,2,3,1476,6,0,120,1596,2,1,2,5,1648,0,0,1648,1,1,2,0,2,1,1,5,7,1,3,2,2007,1,2,525,5,5,3,162,53,0,153,0,0,1,3,3,0,8,2008,7,6,NA
120,5,44,3811,2,1,1,2,1,5,2,7,3,3,5,3,7,5,2004,2005,4,2,6,6,4,174,3,5,3,1,4,2,3,1474,6,0,120,1594,2,1,2,5,1646,0,0,1646,1,1,2,0,2,1,1,5,7,1,3,2,2004,1,2,482,5,5,3,128,53,0,0,155,0,1,3,3,0,7,2008,9,5,NA
20,4,69.3057953144266,23730,2,1,2,4,1,5,1,12,3,3,1,3,7,5,1996,1997,2,2,9,9,2,668,3,5,3,1,4,3,3,700,6,0,1140,1840,2,1,2,5,2032,0,0,2032,1,0,3,0,3,1,3,7,7,0,3,2,1996,1,3,786,5,5,3,0,46,192,0,0,0,1,3,3,0,9,2008,9,5,NA
60,4,69.3057953144266,11050,2,1,4,4,1,5,1,12,3,3,1,6,7,5,1996,1997,2,2,13,14,3,0,4,5,3,3,4,3,6,0,6,0,910,910,2,1,2,5,910,910,0,1820,0,0,2,1,3,1,3,8,7,1,5,2,1996,3,3,816,5,5,3,318,32,0,0,0,0,1,3,3,0,9,2008,9,5,NA
90,4,76,10260,2,1,4,4,1,5,1,12,3,3,3,6,5,4,1976,1976,2,2,10,11,3,0,4,5,2,4,4,4,6,0,6,0,0,0,2,5,2,5,936,936,0,1872,0,0,2,2,4,2,4,8,7,0,3,2,1976,3,2,484,5,5,3,0,0,0,0,0,0,1,3,3,0,11,2008,9,1,NA
20,4,74,9990,2,1,4,4,1,5,1,12,3,3,1,3,4,5,1991,1991,2,2,7,7,3,0,4,5,3,3,4,4,1,1383,6,0,297,1680,2,3,2,5,1689,0,0,1689,1,0,2,0,3,1,4,6,7,1,5,2,1991,3,2,432,5,5,3,428,120,0,0,0,0,1,3,3,0,7,2008,9,5,NA
120,4,42,4084,2,1,1,4,1,5,1,24,3,3,5,3,7,6,1986,1986,2,2,13,14,2,340,3,5,2,3,4,1,3,893,6,0,384,1277,2,3,2,5,1501,0,0,1501,1,0,2,0,2,1,3,6,7,1,5,2,1986,1,2,512,5,5,3,240,0,0,0,0,0,1,3,3,0,7,2008,9,5,NA
20,4,74,11563,2,1,1,2,1,5,1,24,3,3,1,3,8,5,2006,2007,4,2,13,14,4,258,3,5,3,1,4,2,3,1036,6,0,482,1518,2,1,2,5,1537,0,0,1537,1,0,2,0,3,1,3,8,7,0,3,2,2007,1,3,788,5,5,3,0,26,0,0,0,0,1,3,3,0,4,2008,9,5,NA
60,4,107,12852,2,1,1,2,1,1,1,24,3,3,1,6,8,5,2007,2007,2,2,13,14,3,0,3,5,3,3,4,1,3,770,6,0,150,920,2,1,2,5,920,860,0,1780,1,0,2,1,3,1,3,6,7,1,3,2,2007,1,2,612,5,5,3,0,192,0,0,0,0,1,3,3,0,1,2008,7,6,NA
80,4,73,9802,2,1,4,4,1,5,1,24,3,3,1,8,5,5,2006,2007,2,2,13,14,3,0,4,5,3,3,4,4,6,0,6,0,352,352,2,3,2,5,712,730,0,1442,0,0,2,1,3,1,4,6,7,0,3,4,2007,1,2,400,5,5,3,100,0,0,0,0,0,1,3,3,0,4,2008,9,5,NA
60,4,81,12018,2,1,1,2,1,1,1,24,3,3,1,6,7,5,2008,2008,2,2,13,14,4,60,3,5,3,3,4,1,6,0,6,0,796,796,2,1,2,5,796,816,0,1612,0,0,2,1,3,1,3,6,7,0,3,2,2008,1,3,666,5,5,3,0,64,0,0,0,0,1,3,3,0,10,2008,7,6,NA
20,4,75,12890,2,1,1,4,1,5,1,24,3,3,1,3,6,5,1989,1989,2,2,14,15,2,128,4,5,2,3,4,4,6,0,6,0,1495,1495,2,1,2,5,1495,0,0,1495,0,0,2,0,3,1,4,8,7,1,5,2,1989,3,2,438,5,5,3,252,0,192,0,0,0,1,3,3,0,7,2008,9,5,NA
20,4,93,18265,2,1,4,4,1,1,1,24,3,3,1,3,6,5,1986,1986,2,2,10,7,2,228,3,3,2,3,2,1,3,920,5,60,276,1256,2,1,2,5,1256,0,0,1256,0,0,2,0,3,1,3,6,7,1,2,2,1986,3,2,578,5,5,3,282,0,0,0,0,0,1,3,3,0,3,2008,9,5,NA
20,4,82,11202,2,1,1,4,1,5,1,24,3,3,1,3,8,5,2003,2003,4,2,13,14,2,206,3,5,3,1,4,1,3,1029,6,0,403,1432,2,1,2,5,1440,0,0,1440,1,0,2,0,3,1,3,7,7,1,5,2,2003,1,2,467,5,5,3,185,95,0,0,0,0,1,3,3,0,6,2008,9,5,NA
20,4,69.3057953144266,7915,2,1,1,4,1,5,1,24,3,3,1,3,6,5,1999,2000,4,2,13,14,3,0,3,5,3,1,4,3,3,1223,6,0,443,1666,2,1,2,5,1675,0,0,1675,1,0,2,0,3,1,3,6,7,0,3,2,1999,2,2,435,5,5,3,165,52,0,0,0,0,1,3,3,0,12,2008,9,5,NA
20,4,79,11449,2,1,1,2,1,5,1,24,3,3,1,3,8,5,2007,2007,2,2,13,14,3,0,3,5,3,3,4,1,3,1011,6,0,873,1884,2,1,2,5,1728,0,0,1728,1,0,2,0,3,1,3,7,7,1,3,2,2007,1,2,520,5,5,3,0,276,0,0,0,0,1,3,3,0,1,2008,9,5,NA
20,4,85,11447,2,1,1,4,1,5,1,24,3,3,1,3,8,5,2005,2006,2,2,13,14,2,674,3,5,3,1,4,1,3,1571,6,0,393,1964,2,1,2,5,1964,0,0,1964,1,0,2,1,3,1,3,7,7,1,3,2,2005,1,3,892,5,5,3,0,265,0,0,0,0,1,3,3,0,6,2008,9,5,NA
90,5,97,8940,2,1,1,4,1,1,1,12,3,3,3,7,7,5,1997,1998,2,2,13,14,2,200,4,3,3,3,2,2,3,1309,6,0,35,1344,2,1,2,5,1344,0,0,1344,2,0,2,0,2,2,4,8,7,0,3,2,1997,1,4,784,5,5,3,0,0,0,0,0,0,1,3,3,0,11,2008,9,3,NA
20,4,77,9278,2,1,4,4,1,3,1,12,2,1,1,3,5,5,2007,2008,2,2,13,14,3,0,4,5,3,3,4,4,6,0,6,0,1092,1092,2,1,2,5,1092,0,0,1092,0,0,1,0,2,1,4,5,7,0,3,2,1978.1134057971,3,0,0,5,5,3,0,52,0,0,0,0,1,3,3,0,2,2008,9,1,NA
120,5,32,4500,2,1,4,4,1,3,1,12,3,3,5,3,6,5,1997,1997,4,2,13,14,2,197,4,5,3,1,4,4,3,864,6,0,325,1189,2,1,2,5,1189,0,0,1189,1,0,2,0,2,1,4,4,7,0,3,2,1997,2,2,392,5,5,3,0,122,0,0,0,0,1,3,3,0,4,2008,9,5,NA
85,4,150,14137,2,1,4,4,1,1,1,12,3,3,1,7,4,5,1964,1964,2,2,7,7,2,98,4,5,2,3,4,1,1,865,4,247,88,1200,2,3,2,5,1200,0,0,1200,1,0,1,0,3,1,4,6,7,0,3,1,1964,1,3,850,5,5,3,0,119,0,0,171,0,1,3,3,0,11,2008,3,5,NA
120,5,69.3057953144266,4224,2,1,4,4,1,5,1,11,3,3,5,3,5,6,1975,1975,2,2,6,6,3,0,4,5,3,3,4,4,3,769,6,0,271,1040,2,3,2,5,1040,0,0,1040,0,0,1,0,3,1,4,6,7,0,3,2,1975,3,2,499,5,5,3,0,100,0,0,0,0,1,3,3,0,6,2008,9,5,NA
160,5,41,2665,2,1,4,4,1,5,1,11,3,3,5,6,5,7,1976,1976,2,2,6,6,3,0,4,5,3,3,4,4,1,318,6,0,232,550,2,5,2,5,925,550,0,1475,0,0,2,0,4,1,4,6,7,1,5,2,1976,3,1,336,5,5,3,92,26,0,0,0,0,1,3,3,0,5,2008,9,5,NA
180,5,21,1974,2,1,4,4,1,5,1,11,3,3,4,7,4,7,1973,2006,2,2,6,6,3,0,4,3,2,3,4,1,3,501,6,0,25,526,2,3,2,5,526,462,0,988,1,0,1,0,2,1,4,5,7,0,3,4,1973,2,1,297,5,5,3,120,101,0,0,0,0,1,3,3,0,6,2008,9,5,NA
180,5,21,1596,2,1,4,4,1,5,1,11,3,3,4,8,4,6,1973,1973,2,2,6,6,3,0,4,5,2,3,4,2,3,437,6,0,25,462,2,5,2,5,526,462,0,988,1,0,1,0,1,1,4,4,7,1,4,4,1973,2,1,297,5,5,3,0,101,0,120,0,0,1,2,3,0,7,2008,9,5,NA
20,4,69.3057953144266,17979,2,1,1,4,1,1,1,12,3,3,1,3,5,6,1968,1968,2,2,10,11,3,0,4,3,2,4,4,4,1,785,6,0,328,1113,2,1,2,5,1160,0,0,1160,1,0,1,0,3,1,3,6,7,0,3,2,1968,3,1,257,5,5,3,81,0,0,0,0,0,1,2,3,500,2,2008,9,5,NA
160,5,21,1477,2,1,4,4,1,5,1,11,3,3,4,6,6,9,1970,2007,2,2,6,6,3,0,4,3,2,4,4,4,3,358,6,0,188,546,2,1,2,5,546,546,0,1092,0,0,2,1,3,1,4,6,7,0,3,2,1978.1134057971,3,0,0,5,5,3,187,0,0,0,0,0,1,3,3,0,3,2008,9,5,NA
20,4,59,6490,2,1,4,4,1,5,1,12,3,3,1,3,5,7,1983,1983,2,2,13,14,3,0,4,3,2,4,4,4,3,534,6,0,282,816,2,1,2,5,816,0,0,816,0,1,1,0,2,1,4,4,7,0,3,2,1983,3,1,264,5,5,3,315,0,0,0,0,0,1,2,3,0,4,2008,9,5,NA
20,4,60,6600,2,1,4,4,1,5,1,12,3,3,1,3,5,6,1982,2005,2,2,7,11,3,0,4,5,2,4,4,4,3,638,6,0,207,845,2,3,2,5,845,0,0,845,0,0,1,0,3,1,3,6,7,0,3,2,1982,3,1,264,5,5,3,0,0,0,0,0,0,1,3,3,0,7,2008,9,5,NA
20,4,74,12395,2,1,4,4,1,1,1,12,3,3,1,3,5,6,1984,1984,2,2,7,11,3,0,4,5,2,4,4,4,1,647,6,0,217,864,2,5,2,5,889,0,0,889,0,0,1,0,3,1,4,6,7,0,3,2,1984,3,2,484,5,5,3,0,0,0,0,0,0,1,3,3,0,4,2008,9,5,NA
70,4,69.3057953144266,56600,2,1,1,3,1,5,1,10,3,3,1,5,5,1,1900,1950,4,2,14,15,3,0,4,5,1,4,4,4,6,0,6,0,686,686,2,1,2,5,1150,686,0,1836,0,0,2,0,4,1,4,7,1,0,3,6,1900,3,1,288,5,2,1,0,0,0,0,0,0,1,3,3,0,1,2008,9,5,NA
20,4,85,10667,2,1,4,4,1,5,1,13,3,3,1,3,6,6,1971,1971,2,2,9,9,2,302,4,5,2,4,4,4,2,838,6,0,749,1587,2,5,2,5,1587,0,0,1587,0,0,2,0,3,1,4,7,7,1,3,2,1971,3,2,525,5,5,3,0,44,0,0,0,0,1,3,3,0,3,2007,9,5,NA
80,4,56,8872,2,1,1,2,1,5,1,9,3,3,1,8,6,5,1997,1997,2,2,13,14,3,0,4,5,3,3,4,4,6,0,6,0,384,384,2,3,2,5,754,630,0,1384,0,0,2,1,3,1,4,7,7,1,5,4,1997,1,2,390,5,5,3,0,0,0,0,0,0,1,3,3,0,3,2007,9,5,NA
80,4,69.3057953144266,10147,2,1,1,4,1,2,1,9,3,3,1,8,6,5,1994,1994,2,2,7,7,2,32,4,5,3,3,4,4,4,186,6,0,206,392,2,3,2,5,924,770,0,1694,0,0,2,1,3,1,4,7,7,1,5,4,1994,1,2,398,5,5,3,256,64,0,0,0,0,1,3,3,0,3,2007,9,5,NA
60,4,69.3057953144266,8637,2,1,1,4,1,5,1,9,3,3,1,6,6,5,1999,2000,2,2,13,14,3,0,4,5,3,3,4,4,1,871,6,0,52,923,2,3,2,5,947,767,0,1714,1,0,2,1,3,1,4,7,7,1,5,2,2000,1,2,451,5,5,3,256,48,0,0,0,0,1,3,3,0,4,2007,9,1,NA
60,4,63,7875,2,1,4,4,1,5,1,9,3,3,1,6,7,5,1996,1996,2,2,7,7,3,0,3,5,3,3,4,4,5,414,6,0,277,691,2,3,2,5,691,862,0,1553,0,0,2,1,3,1,3,6,7,0,3,2,1996,1,2,420,5,5,3,0,44,0,0,0,0,1,3,3,0,8,2007,9,5,NA
60,4,60,7500,2,1,4,4,1,5,1,9,3,3,1,6,6,5,1999,2003,2,2,13,14,3,0,4,5,3,3,4,4,6,0,6,0,938,938,2,1,2,5,957,1342,0,2299,0,0,3,1,5,1,4,7,7,1,5,2,1999,1,2,482,5,5,3,188,30,0,0,0,0,1,3,3,0,8,2007,9,5,NA
20,4,69.3057953144266,9556,2,1,1,4,1,1,1,9,3,3,1,3,7,5,1992,1993,2,2,7,7,2,52,4,5,3,3,4,4,6,0,6,0,1168,1168,2,3,2,5,1187,0,0,1187,0,0,2,0,3,1,3,6,7,0,3,2,1992,2,2,420,5,5,3,0,21,0,0,0,0,1,3,3,0,8,2007,9,5,NA
60,4,69.3057953144266,7655,2,1,1,4,1,2,1,9,3,3,1,6,6,5,1993,1994,2,2,7,7,3,0,4,5,3,3,4,4,6,0,6,0,903,903,2,3,2,5,910,732,0,1642,0,0,2,1,3,1,4,7,7,1,5,2,1993,2,2,392,5,5,3,290,84,0,0,0,0,1,3,3,0,7,2007,9,5,NA
20,4,160,18160,1,1,4,4,1,5,1,9,3,3,1,3,6,6,1964,1964,2,2,7,7,1,138,4,5,2,4,4,1,2,550,6,0,752,1302,2,2,2,5,1128,0,0,1128,1,0,1,0,3,1,4,6,7,1,5,2,1964,3,2,480,5,5,2,0,108,246,0,0,0,1,3,3,0,3,2007,9,3,NA
120,4,38,4740,2,1,1,4,1,5,1,22,3,3,5,3,8,5,1988,1988,2,2,6,6,3,0,3,5,2,3,4,2,3,248,6,0,918,1166,2,3,2,5,1179,0,0,1179,1,0,2,0,2,1,4,5,7,0,3,2,1988,2,2,480,5,5,3,0,108,0,0,135,0,1,3,3,0,10,2007,9,5,NA
120,4,35,5118,2,1,1,2,1,5,1,22,3,3,5,3,8,5,1990,1990,2,2,6,6,3,0,3,5,3,3,4,2,3,926,6,0,386,1312,2,3,2,5,1321,0,0,1321,1,0,1,0,1,1,3,4,7,1,5,2,1990,2,2,484,5,5,3,0,64,140,0,0,0,1,3,3,0,8,2007,9,5,NA
60,4,98,12328,2,1,1,4,1,5,1,22,3,3,1,6,8,5,2005,2005,4,2,13,14,4,146,3,5,3,1,4,3,3,986,6,0,163,1149,2,1,2,5,1164,1377,0,2541,1,0,3,1,4,1,1,10,7,1,3,4,2005,1,3,729,5,5,3,120,32,0,0,0,0,1,3,3,0,7,2007,9,5,NA
20,4,52,51974,2,1,1,4,1,2,1,22,5,3,1,3,9,5,2006,2007,4,2,13,14,2,710,1,5,3,1,4,1,3,1101,6,0,1559,2660,2,1,2,5,2338,0,0,2338,1,0,2,1,4,1,3,8,7,2,3,2,2005,1,3,1110,3,5,3,0,135,0,0,322,0,1,3,3,0,6,2007,7,6,NA
190,4,195,41600,2,1,1,4,1,3,1,9,3,3,2,3,5,5,1969,1990,2,2,7,7,3,0,4,5,2,3,4,2,1,1047,6,0,53,1100,3,5,2,5,1424,0,0,1424,1,0,1,1,3,1,4,7,5,0,3,1,1969,3,3,828,5,5,1,144,0,0,0,0,0,1,3,3,0,11,2007,9,5,NA
120,4,61,8035,2,1,1,2,1,5,1,22,3,3,5,3,9,5,2006,2006,2,2,9,9,2,165,3,5,3,1,4,2,3,797,6,0,815,1612,2,1,2,5,1612,0,0,1612,1,0,2,0,2,1,1,6,7,1,3,2,2006,1,2,556,5,5,3,0,164,0,0,0,0,1,3,3,0,3,2007,9,5,NA
20,4,85,14082,2,1,1,2,1,5,1,22,3,3,1,3,8,5,2006,2006,4,2,13,14,2,945,3,5,3,1,2,2,3,1558,6,0,662,2220,2,1,2,5,2234,0,0,2234,1,0,1,1,1,1,3,7,7,1,3,2,2006,2,2,724,5,5,3,390,80,0,0,0,0,1,3,3,0,1,2007,9,5,NA
20,4,81,13870,2,1,1,2,1,5,1,22,4,4,1,3,10,5,2006,2007,4,2,6,6,2,250,1,5,3,1,4,2,3,1152,6,0,590,1742,2,1,2,5,2042,0,0,2042,1,0,2,0,3,1,1,8,7,1,3,2,2007,1,3,724,5,5,3,240,52,0,0,174,0,1,3,3,0,10,2007,7,6,NA
20,4,69.3057953144266,10960,2,1,1,4,1,5,1,17,3,3,1,3,6,5,1984,1984,4,2,7,7,3,0,4,5,2,3,4,4,3,256,6,0,1028,1284,2,5,2,5,1284,0,0,1284,1,0,2,0,3,1,4,5,7,0,3,2,1984,3,2,480,5,5,3,0,0,192,0,0,0,1,3,3,0,4,2007,1,1,NA
60,4,78,12090,2,1,4,4,1,5,1,17,3,3,1,6,7,7,1981,2003,2,2,9,9,2,306,3,5,2,3,4,4,1,321,6,0,404,725,2,1,2,5,725,754,0,1479,0,0,2,1,3,1,3,6,7,1,5,2,1981,2,2,484,5,5,3,167,72,0,0,0,0,1,3,3,0,3,2007,9,5,NA
20,4,93,12299,2,1,4,4,1,5,1,17,3,3,1,3,7,6,1978,1985,2,2,10,11,4,67,4,5,2,3,4,4,3,1328,6,0,201,1529,2,5,2,5,1664,0,0,1664,1,0,2,0,3,1,3,7,7,1,5,2,1978,1,2,663,5,5,3,0,0,0,0,0,0,1,3,3,0,9,2007,9,5,NA
60,4,61,11339,2,1,1,4,1,5,1,17,4,3,1,6,7,5,1979,1979,4,7,7,11,2,549,4,5,2,3,4,4,1,758,6,0,22,780,2,5,2,5,1085,845,0,1930,1,0,2,1,4,1,3,9,7,1,5,2,1979,1,2,481,5,5,3,192,72,0,0,0,0,1,3,3,0,3,2007,9,5,NA
20,4,79,11850,2,1,4,4,1,3,1,17,3,3,1,3,6,6,1984,1984,2,2,10,11,2,98,4,5,2,3,4,4,1,781,6,0,372,1153,2,5,2,5,1177,0,0,1177,0,0,2,0,3,1,3,6,7,0,3,2,1984,1,2,495,5,5,3,204,103,0,0,0,0,1,3,3,0,8,2007,9,5,NA
20,4,80,10400,2,1,4,4,1,5,1,17,3,3,1,3,6,5,1979,1999,2,2,9,9,2,253,4,5,2,3,4,4,3,903,6,0,356,1259,2,1,2,5,1353,0,0,1353,1,0,2,0,2,1,4,5,7,1,5,2,1979,2,2,478,5,5,3,240,141,0,0,0,0,1,3,3,0,8,2007,9,5,NA
20,4,128,13001,2,1,1,4,1,5,1,17,5,3,1,3,6,5,1971,1971,4,2,7,7,2,176,4,5,2,4,4,3,1,492,2,121,1012,1625,2,5,2,5,1220,0,0,1220,0,1,2,0,2,1,4,6,7,1,5,2,1971,3,2,944,5,5,3,0,0,249,0,0,0,1,3,3,0,9,2007,9,5,NA
80,4,64,8991,2,1,1,4,1,2,1,17,5,3,1,8,7,6,1976,1976,2,2,10,11,4,130,4,5,2,3,4,2,3,624,5,604,0,1228,2,5,2,5,1324,0,0,1324,0,1,2,0,3,1,3,5,7,1,2,2,1976,1,2,585,5,5,3,407,36,0,0,0,0,1,3,3,0,2,2007,9,5,NA
60,4,80,8000,2,1,4,4,1,5,1,17,5,3,1,6,6,6,1974,1974,2,2,7,7,3,0,4,5,2,4,4,4,1,931,4,153,0,1084,2,5,2,5,1084,793,0,1877,1,0,2,1,4,1,4,8,7,1,5,2,1974,3,2,488,5,5,3,0,96,0,0,0,0,1,3,3,0,11,2007,9,5,NA
20,4,63,9457,2,1,4,4,1,5,1,13,3,3,1,3,5,6,1970,1990,2,2,9,9,3,0,4,5,2,4,4,4,1,566,6,0,359,925,2,5,2,5,1422,0,0,1422,1,0,1,0,3,1,4,7,4,0,3,6,1988,3,2,576,5,5,3,252,0,0,0,0,0,1,2,3,0,9,2007,9,5,NA
20,4,66,7920,2,1,4,4,1,5,1,13,3,3,1,3,5,5,1970,2002,2,2,7,7,2,32,4,5,2,4,4,4,1,81,3,619,214,914,2,1,2,5,914,0,0,914,0,0,1,0,3,1,1,5,7,0,3,2,1970,2,1,368,5,3,3,120,0,0,0,0,0,1,3,3,0,10,2007,9,5,NA
20,4,69.3057953144266,17199,2,1,4,4,1,3,1,13,3,3,1,3,4,7,1961,1961,2,2,9,9,3,0,4,3,1,4,4,4,1,314,6,0,600,914,2,1,2,5,914,0,0,914,0,0,1,0,2,1,4,4,7,0,3,3,1961,3,1,270,2,5,3,140,0,0,0,0,0,1,2,3,0,7,2007,9,5,NA
120,3,33,4113,2,1,1,4,1,5,1,13,3,3,5,3,6,5,2001,2001,2,2,9,9,3,0,3,5,3,3,4,3,6,0,6,0,1337,1337,2,1,2,5,1337,0,0,1337,0,0,2,0,2,1,3,5,7,1,5,2,2001,1,2,511,5,5,3,136,68,0,0,0,0,1,3,3,0,7,2007,9,5,NA
